fdc_id;name;category;protein;phe;phe_source;fat;carbs;energy
2706688;"Курица или индейка, лапша и овощи, включая морковь, брокколи и/или темно-зеленые листовые овощи; сырный соус";Сыры;8,90;445,0;calculated;5,97;14,20;145,0
2706689;"Курица или индейка, лапша и овощи, за исключением моркови, брокколи и темно-зеленых листьев; сырный соус";Сыры;8,93;446,5;calculated;5,97;15,30;149,0
2706690;"Курица или индейка, рис и овощи, включая морковь, брокколи и/или темно-зеленые листовые овощи; без соуса";Мясо;6,78;339,0;calculated;5,47;18,20;150,0
2706691;"Курица или индейка, рис и овощи, за исключением моркови, брокколи и темно-зеленых листьев; без соуса";Мясо;6,85;342,5;calculated;4,96;19,80;151,0
2706692;"Курица или индейка, рис и овощи, включая морковь, брокколи и/или темно-зеленые листовые овощи; подливка";Мясо;5,21;260,5;calculated;5,66;14,90;132,0
2706693;"Курица или индейка, рис и овощи, за исключением моркови, брокколи и темно-зеленых листьев; подливка";Мясо;5,25;262,5;calculated;5,46;16,00;135,0
2706694;Курица или индейка, рис, кукуруза и сыр с соусом;Сыры;5,62;281,0;calculated;7,85;14,40;149,0
2706695;"Курица или индейка, рис и овощи, включая морковь, брокколи и/или темно-зеленые листовые овощи; соевый соус";Мясо;9,36;468,0;calculated;6,92;7,95;131,0
2706696;"Курица или индейка, рис и овощи, за исключением моркови, брокколи и темно-зеленых листьев; соевый соус";Мясо;9,64;482,0;calculated;7,15;7,79;133,0
2706697;"Курица или индейка, рис и овощи, включая морковь, брокколи и/или темно-зеленые листовые овощи; сливочный соус, белый соус или грибной соус";Яйца;5,26;263,0;calculated;5,68;14,60;131,0
2706698;"Курица или индейка, рис и овощи, за исключением моркови, брокколи и темно-зеленых листьев; сливочный соус, белый соус или грибной соус";Яйца;5,31;265,5;calculated;5,29;15,70;131,0
2706699;"Курица или индейка, рис и овощи, включая морковь, брокколи и/или темно-зеленые листовые овощи; сырный соус";Сыры;8,05;402,5;calculated;5,15;15,50;142,0
2706700;"Курица или индейка, рис и овощи, за исключением моркови, брокколи и темно-зеленых листьев; сырный соус";Сыры;8,09;404,5;calculated;5,16;16,70;146,0
2706701;"Курица или индейка, рис и овощи, включая морковь, брокколи и/или темно-зеленые листовые овощи; томатный соус";Мясо;5,32;266,0;calculated;5,47;14,80;130,0
2706702;"Курица или индейка, рис и овощи, за исключением моркови, брокколи и темно-зеленых листьев; томатный соус";Мясо;5,35;267,5;calculated;5,48;15,90;133,0
2706703;Пирог, курица;Мясо;9,24;462,0;calculated;13,50;24,00;255,0
2706704;"Курица или индейка, начинка и овощи, включая морковь, брокколи и/или темно-зеленые листья; без соуса";Мясо;7,12;356,0;calculated;8,74;13,30;159,0
2706705;"Курица или индейка, фарш и овощи, за исключением моркови, брокколи и темно-зеленых листьев; без соуса";Мясо;7,17;358,5;calculated;8,75;14,80;165,0
2706706;"Курица или индейка, начинка и овощи, включая морковь, брокколи и/или темно-зеленые листья; подливка";Мясо;5,46;273,0;calculated;7,18;11,30;131,0
2706707;"Курица или индейка, фарш и овощи, за исключением моркови, брокколи и темно-зеленых листьев; подливка";Мясо;5,22;261,0;calculated;6,82;11,80;128,0
2706708;"Курица или индейка, пельмени и овощи, включая морковь, брокколи и/или темно-зеленые листовые пластинки; подливка";Мясо;5,59;279,5;calculated;6,64;11,60;127,0
2706709;"Курица или индейка, пельмени и овощи, за исключением моркови, брокколи и темно-зеленых листьев; подливка";Мясо;5,65;282,5;calculated;6,22;12,80;128,0
2706710;Куриное фрикасе по-пуэрто-рикански;Мясо;12,10;605,0;calculated;10,60;7,17;172,0
2706711;Паэлья с морепродуктами;Рыба и морепродукты;8,03;401,5;calculated;4,76;16,40;143,0
2706712;Чау-мейн из креветок или чоп-суи с лапшой;Рыба и морепродукты;9,05;452,5;calculated;4,03;11,40;117,0
2706713;Креветки по-креольски с рисом;Рыба и морепродукты;10,10;505,0;calculated;3,64;11,90;123,0
2706714;Запеканка из тунца с лапшой, овощами, сливочным или белым соусом;Яйца;8,99;449,5;calculated;6,22;14,20;149,0
2706715;"Рыба, лапша и овощи, включая морковь, брокколи и/или темно-зеленые листовые пластинки; сырный соус";Сыры;8,35;417,5;calculated;5,22;14,20;137,0
2706716;"Рыба, лапша и овощи, за исключением моркови, брокколи и темно-зеленых листьев; сырный соус";Сыры;8,39;419,5;calculated;5,22;15,30;141,0
2706717;Суп, буйабес;Рыба и морепродукты;8,25;412,5;calculated;3,05;1,59;67,0
2706718;Запеканка из тунца с лапшой, овощами и грибным соусом;Рыба и морепродукты;8,11;405,5;calculated;4,46;13,00;124,0
